Value.id,Value.name
16915,Newly made crystal
16916,Newly made crystal
17184,Square stone
17185,Square stone
17353,Mind rune
17420,Brulee supreme
17665,Yak-hide armour
17813,Bonemeal
17929,Ninja monkey greegree
17939,Monkey bones
17941,Monkey bones
17942,Monkey bones
18004,Odd bird seed
18104,Cabbage cape
18113,Easter basket
18592,Progress hat
18626,Defensive shield
18694,Ham shirt
18759,Black mask (i)
18788,Bullseye lantern (unf)
19473,Bag full of gems
19476,Achievement diary cape
19478,Light ballista
19481,Heavy ballista
19484,Dragon javelin
19486,Dragon javelin(p)
19488,Dragon javelin(p+)
19490,Dragon javelin(p++)
19492,Zenyte bracelet
19493,Zenyte
19496,Uncut zenyte
19501,Zenyte amulet (u)
19505,Mysterious note
19511,Scrawled note
19513,Translated note
19515,Book of spyology
19517,Brush
19519,Juice-coated brush
19521,Handkerchief
19523,Kruk's paw
19525,Kruk monkey greegree
19527,Satchel
19529,Zenyte shard
19535,Zenyte necklace
19538,Zenyte ring
19541,Zenyte amulet
19544,Tormented bracelet
19547,Necklace of anguish
19550,Ring of suffering
19553,Amulet of torture
19556,Monkey
19558,Nieve
19560,Charged onyx
19562,Deconstructed onyx
19564,Royal seed pod
19567,Combat scarred key
19568,Combat scratched key
19569,Combat damaged key
19570,Bronze javelin heads
19572,Iron javelin heads
19574,Steel javelin heads
19576,Mithril javelin heads
19578,Adamant javelin heads
19580,Rune javelin heads
19582,Dragon javelin heads
19584,Javelin shaft
19586,Light frame
19589,Heavy frame
19592,Ballista limbs
19595,Incomplete light ballista
19598,Incomplete heavy ballista
19601,Ballista spring
19604,Unstrung light ballista
19607,Unstrung heavy ballista
19610,Monkey tail
19613,Lumbridge graveyard teleport
19615,Draynor manor teleport
19617,Mind altar teleport
19619,Salve graveyard teleport
19621,Fenkenstrain's castle teleport
19623,West ardougne teleport
19625,Harmony island teleport
19627,Cemetery teleport
19629,Barrows teleport
19631,Ape atoll teleport
19634,Soul bearer
19636,Damaged soul bearer
19637,Soul journey
19639,Black slayer helmet
19641,Black slayer helmet (i)
19643,Green slayer helmet
19645,Green slayer helmet (i)
19647,Red slayer helmet
19649,Red slayer helmet (i)
19651,Hosidius teleport
19653,Golovanova fruit top
19656,Uncooked botanical pie
19659,Half a botanical pie
19662,Botanical pie
19665,Damaged monkey tail
19668,Minecart control scroll
19669,Redwood logs
19672,Redwood pyre logs
19675,Arclight
19677,Ancient shard
19679,Dark totem base
19681,Dark totem middle
19683,Dark totem top
19685,Dark totem
19687,Helm of raedwald
19689,Clue hunter garb
19691,Clue hunter gloves
19693,Clue hunter trousers
19695,Clue hunter boots
19697,Clue hunter cloak
19699,Hornwood helm
19701,Jar of darkness
19704,Compost pack
19707,Amulet of eternal glory
19710,Ring of suffering (i)
19712,Clue nest (easy)
19714,Clue nest (medium)
19716,Clue nest (hard)
19718,Clue nest (elite)
19720,Occult necklace (or)
19722,Dragon defender (t)
19724,Left eye patch
19727,Double eye patch
19730,Bloodhound
19732,Lucky impling jar
19812,Key (elite)
19835,Clue scroll (master)
19836,Reward casket (master)
19837,Torn clue scroll (part 1)
19838,Torn clue scroll (part 2)
19839,Torn clue scroll (part 3)
19912,Zombie head
19915,Cyclops head
19918,Nunchaku
19921,Ancient d'hide boots
19924,Bandos d'hide boots
19927,Guthix d'hide boots
19930,Armadyl d'hide boots
19933,Saradomin d'hide boots
19936,Zamorak d'hide boots
19939,Strange device
19941,Heavy casket
19943,Arceuus scarf
19946,Hosidius scarf
19949,Lovakengj scarf
19952,Piscarilius scarf
19955,Shayzien scarf
19958,Dark tuxedo jacket
19961,Dark tuxedo cuffs
19964,Dark trousers
19967,Dark tuxedo shoes
19970,Dark bow tie
19973,Light tuxedo jacket
19976,Light tuxedo cuffs
19979,Light trousers
19982,Light tuxedo shoes
19985,Light bow tie
19988,Blacksmith's helm
19991,Bucket helm
19994,Ranger gloves
19997,Holy wraps
20000,Dragon scimitar (or)
20002,Dragon scimitar ornament kit
20005,Ring of nature
20008,Fancy tiara
20011,3rd age axe
20014,3rd age pickaxe
20017,Ring of coins
20020,Lesser demon mask
20023,Greater demon mask
20026,Black demon mask
20029,Old demon mask
20032,Jungle demon mask
20035,Samurai kasa
20038,Samurai shirt
20041,Samurai gloves
20044,Samurai greaves
20047,Samurai boots
20050,Obsidian cape (r)
20053,Half moon spectacles
20056,Ale of the gods
20059,Bucket helm (g)
20062,Torture ornament kit
20065,Occult ornament kit
20068,Armadyl godsword ornament kit
20071,Bandos godsword ornament kit
20074,Saradomin godsword ornament kit
20077,Zamorak godsword ornament kit
20080,Mummy's head
20083,Mummy's body
20086,Mummy's hands
20089,Mummy's legs
20092,Mummy's feet
20095,Ankou mask
20098,Ankou top
20101,Ankou gloves
20104,Ankou's leggings
20107,Ankou socks
20110,Bowl wig
20113,Arceuus hood
20116,Hosidius hood
20119,Lovakengj hood
20122,Piscarilius hood
20125,Shayzien hood
20128,Hood of darkness
20131,Robe top of darkness
20134,Gloves of darkness
20137,Robe bottom of darkness
20140,Boots of darkness
20143,Dragon defender ornament kit
20146,Gilded med helm
20149,Gilded chainbody
20152,Gilded sq shield
20155,Gilded 2h sword
20158,Gilded spear
20161,Gilded hasta
20164,Large spade
20166,Wooden shield (g)
20169,Steel platebody (g)
20172,Steel platelegs (g)
20175,Steel plateskirt (g)
20178,Steel full helm (g)
20181,Steel kiteshield (g)
20184,Steel platebody (t)
20187,Steel platelegs (t)
20190,Steel plateskirt (t)
20193,Steel full helm (t)
20196,Steel kiteshield (t)
20199,Monk's robe top (g)
20202,Monk's robe (g)
20205,Golden chef's hat
20208,Golden apron
20211,Team cape zero
20214,Team cape x
20217,Team cape i
20220,Holy blessing
20223,Unholy blessing
20226,Peaceful blessing
20229,Honourable blessing
20232,War blessing
20235,Ancient blessing
20238,Charge dragonstone jewellery scroll
20240,Crier coat
20243,Crier bell
20246,Black leprechaun hat
20249,Clueless scroll
20251,Arceuus banner
20254,Hosidius banner
20257,Lovakengj banner
20260,Piscarilius banner
20263,Shayzien banner
20266,Black unicorn mask
20269,White unicorn mask
20272,Cabbage round shield
20275,Gnomish firelighter
20280,Puzzle box
20281,Puzzle box
20282,Puzzle box
20355,Light box
20358,Clue geode (easy)
20360,Clue geode (medium)
20362,Clue geode (hard)
20364,Clue geode (elite)
20366,Amulet of torture (or)
20368,Armadyl godsword (or)
20370,Bandos godsword (or)
20372,Saradomin godsword (or)
20374,Zamorak godsword (or)
20376,Steel trimmed set (lg)
20379,Steel trimmed set (sk)
20382,Steel gold-trimmed set (lg)
20385,Steel gold-trimmed set (sk)
20403,Maple shortbow
20433,Evil chicken feet
20436,Evil chicken wings
20439,Evil chicken head
20442,Evil chicken legs
20449,Bronze defender (broken)
20451,Iron defender (broken)
20453,Steel defender (broken)
20455,Black defender (broken)
20459,Adamant defender (broken)
20463,Dragon defender (broken)
20465,Void knight top (broken)
20469,Void knight robe (broken)
20473,Void knight mace (broken)
20475,Void knight gloves (broken)
20477,Void mage helm (broken)
20479,Void ranger helm (broken)
20481,Void melee helm (broken)
20517,Elder chaos top
20520,Elder chaos robe
20523,Catalytic rune pack
20524,Elemental rune pack
20525,Adamant arrow pack
20526,Bloody key
20527,Survival token
20537,Saradomin halo (broken)
20539,Zamorak halo (broken)
20543,Reward casket (elite)
20544,Reward casket (hard)
20545,Reward casket (medium)
20546,Reward casket (easy)
20590,Stale baguette
20595,Elder chaos hood
20607,Rune arrow pack
20608,Bloodier key
20609,Fairy enchantment
20611,Ancient signet
20613,Lunar signet
20615,Arceuus signet
20636,Fairy ring
20653,Superior garden
20655,Ring of suffering (r)
20657,Ring of suffering (ri)
20659,Giant squirrel
20661,Tangleroot
20663,Rocky
20665,Rift guardian
20693,Phoenix
20697,Rejuvenation potion (unf)
20699,Rejuvenation potion (4)
20700,Rejuvenation potion (3)
20701,Rejuvenation potion (2)
20702,Rejuvenation potion (1)
20703,Supply crate
20704,Pyromancer garb
20706,Pyromancer robe
20708,Pyromancer hood
20710,Pyromancer boots
20712,Warm gloves
20714,Tome of fire
20716,Tome of fire (empty)
20718,Burnt page
20721,Bruma torch
20724,Imbued heart
20727,Leaf-bladed battleaxe
20730,Mist battlestaff
20733,Mystic mist staff
20736,Dust battlestaff
20739,Mystic dust staff
20742,Empty jug pack
20747,Bologa's blessing
20749,Zamorak's grapes
20752,Zamorak's unfermented wine
20754,Giant key
20756,Hill giant club
20760,Ardougne max cape
20764,Ardougne max hood
20766,Manor key
20767,Ruby key
20768,Emerald key
20769,Sapphire key
20773,Banshee mask
20775,Banshee top
20777,Banshee robe
20779,Hunting knife
20781,Killer's knife
20786,Ring of wealth (i5)
20787,Ring of wealth (i4)
20788,Ring of wealth (i3)
20789,Ring of wealth (i2)
20790,Ring of wealth (i1)
20791,Extra supply crate
20792,Hardcore ironman helm
20794,Hardcore ironman platebody
20796,Hardcore ironman platelegs
20798,Smelly journal
20799,Kindling
20832,Snow globe
20834,Sack of presents
20836,Giant present
20839,Corrupted helm
20841,Corrupted platebody
20843,Corrupted platelegs
20845,Corrupted plateskirt
20846,Corrupted kiteshield
20849,Dragon thrownaxe
20851,Olmlet
20853,Cave worms
20884,Keystone crystal
20885,Cavern grubs
20886,Creature keeper's journal
20888,Nistirio's manifesto
20890,Tekton's journal
20893,Transdimensional notes
20895,Vanguard judgement
20897,Houndmaster's diary
20899,Dark journal
20910,Stinkhorn mushroom
20997,Twisted bow
21000,Twisted buckler
21003,Elder maul
21006,Kodai wand
21009,Dragon sword
21012,Dragon hunter crossbow
21015,Dinh's bulwark
21018,Ancestral hat
21021,Ancestral robe top
21024,Ancestral robe bottom
21027,Dark relic
21028,Dragon harpoon
21031,Infernal harpoon
21034,Dexterous prayer scroll
21043,Kodai insignia
21046,Ancient tablet
21047,Torn prayer scroll
21049,Ancestral robes set
21079,Arcane prayer scroll
21081,Opal ring
21084,Jade ring
21087,Topaz ring
21090,Opal necklace
21093,Jade necklace
21096,Topaz necklace
21099,Opal amulet (u)
21102,Jade amulet (u)
21105,Topaz amulet (u)
21108,Opal amulet
21111,Jade amulet
21114,Topaz amulet
21117,Opal bracelet
21120,Jade bracelet
21123,Topaz bracelet
21126,Ring of pursuit
21129,Ring of returning(5)
21132,Ring of returning(4)
21134,Ring of returning(3)
21136,Ring of returning(2)
21138,Ring of returning(1)
21140,Efaritay's aid
21143,Dodgy necklace
21146,Necklace of passage(5)
21149,Necklace of passage(4)
21151,Necklace of passage(3)
21153,Necklace of passage(2)
21155,Necklace of passage(1)
21157,Necklace of faith
21160,Amulet of bounty
21163,Amulet of chemistry
21166,Burning amulet(5)
21169,Burning amulet(4)
21171,Burning amulet(3)
21173,Burning amulet(2)
21175,Burning amulet(1)
21177,Expeditious bracelet
21180,Flamtaer bracelet
21183,Bracelet of slaughter
21198,Lava battlestaff
21200,Mystic lava staff
21202,Lava staff upgrade kit
21208,Invitation list
21209,Birthday balloons
21211,4th birthday hat
21214,Easter egg helm
21216,Fruity easter egg
21217,Fresh easter egg
21218,Bitter easter egg
21219,Earthy easter egg
21220,Spicy easter egg
21221,Meaty easter egg
21222,Salted easter egg
21223,Rich easter egg
21224,Fluffy easter egg
21225,Smoked easter egg
21226,Fishy easter egg
21227,Crunchy easter egg
21228,Fruity chocolate mix
21229,Fresh chocolate mix
21230,Bitter chocolate mix
21231,Earthy chocolate mix
21232,Spicy chocolate mix
21233,Meaty chocolate mix
21234,Salted chocolate mix
21235,Rich chocolate mix
21236,Fluffy chocolate mix
21237,Smoked chocolate mix
21238,Fishy chocolate mix
21239,Crunchy chocolate mix
21240,Wester banana
21241,Wester papaya
21242,Wester lemon
21243,Bucket of wester sand
21244,Wester spices
21245,Beef fillet
21246,Sea salt
21247,Gold fragment
21248,Fluffy feathers
21249,Wester fish
21251,Wester chocolate
21252,Egg mould
21255,Slayer's staff (e)
21257,Slayer's enchantment
21259,Enchanted scroll
21260,Enchanted quill
21261,Mysterious orb
21263,Copper's crimson collar
21264,Purple slayer helmet
21266,Purple slayer helmet (i)
21268,Slayer ring (eternal)
21270,Eternal gem
21273,Skotos
21275,Dark claw
21276,Skull sceptre (i)
21279,Obsidian armour set
21282,Infernal max hood
21284,Infernal max cape
21291,Jal-nib-rek
21293,Infernal eel
21295,Infernal cape
21298,Obsidian helmet
21301,Obsidian platebody
21304,Obsidian platelegs
21307,Rogue's equipment crate
21308,Red rainbow strand
21309,Orange rainbow strand
21310,Yellow rainbow strand
21311,Green rainbow strand
21312,Blue rainbow strand
21313,Purple rainbow strand
21314,Rainbow scarf
21316,Amethyst broad bolts
21318,Amethyst javelin
21320,Amethyst javelin(p)
21322,Amethyst javelin(p+)
21324,Amethyst javelin(p++)
21326,Amethyst arrow
21328,Amethyst fire arrow
21330,Amethyst fire arrow (lit)
21332,Amethyst arrow(p)
21334,Amethyst arrow(p+)
21336,Amethyst arrow(p++)
21338,Amethyst bolt tips
21341,Unidentified minerals
21343,Mining gloves
21345,Superior mining gloves
21347,Amethyst
21350,Amethyst arrowtips
21352,Amethyst javelin heads
21354,Hand fan
21356,Minnow
21389,Master scroll book
21392,Expert mining gloves
21394,Karambwanji
21439,Champion's cape
21467,Crystal teleport seed
21469,Teak seedling
21471,Mahogany seedling
21473,Teak seedling (w)
21475,Mahogany seedling (w)
21477,Teak sapling
21480,Mahogany sapling
21483,Ultracompost
21486,Teak seed
21488,Mahogany seed
21490,Seaweed spore
21504,Giant seaweed
21509,Herbi
21512,Bird house
21515,Oak bird house
21518,Willow bird house
21521,Teak bird house
21528,Sawmill proposal
21529,Sawmill agreement
21530,Bone charm
21531,Potion of sealegs
21532,Iron ore fragment
21533,Silver ore fragment
21534,Coal fragment
21535,Gold ore fragment
21536,Mithril ore fragment
21537,Adamantite ore fragment
21538,Runite ore fragment
21539,Heat-proof vessel
21540,Large rock
21541,Volcanic mine teleport
21543,Calcite
21545,Pyrophosphite
21547,Small enriched bone
21549,Medium enriched bone
21551,Large enriched bone
21553,Rare enriched bone
21555,Numulite
21562,Unidentified small fossil
21564,Unidentified medium fossil
21566,Unidentified large fossil
21568,Unidentified rare fossil
21570,Small fossilised limbs
21572,Small fossilised spine
21574,Small fossilised ribs
21576,Small fossilised pelvis
21578,Small fossilised skull
21580,Medium fossilised limbs
21582,Medium fossilised spine
21584,Medium fossilised ribs
21586,Medium fossilised pelvis
21588,Medium fossilised skull
21590,Fossilised roots
21592,Fossilised stump
21594,Fossilised branch
21596,Fossilised leaf
21598,Fossilised mushroom
21600,Large fossilised limbs
21602,Large fossilised spine
21604,Large fossilised ribs
21606,Large fossilised pelvis
21608,Large fossilised skull
21610,Rare fossilised limbs
21612,Rare fossilised spine
21614,Rare fossilised ribs
21616,Rare fossilised pelvis
21618,Rare fossilised skull
21620,Rare fossilised tusk
21622,Volcanic ash
21624,Hoop snake
21626,Sulliuscep cap
21629,Archaeologist's diary
21631,Ancient diary
21633,Ancient wyvern shield
21637,Wyvern visage
21643,Granite boots
21646,Granite longsword
21649,Merfolk trident
21652,Drift net
21655,Pufferfish
21656,Mermaid's tear
21662,Fossil island note book
21664,Scribbled note
21666,Partial note
21668,Ancient note
21670,Ancient writings
21672,Experimental note
21674,Paragraph of text
21675,Paragraph of text
21676,Musty smelling note
21678,Hastily scrawled note
21680,Old writing
21682,Short note
21684,Uncooked mushroom pie
21687,Half a mushroom pie
21690,Mushroom pie
21693,Bowl of fish
21695,Runefest shield
21697,Ash covered tome
21698,Tzhaar air rune pack
21701,Tzhaar water rune pack
21704,Tzhaar earth rune pack
21707,Tzhaar fire rune pack
21710,Death note
21711,Murky potion
21712,Spectral potion
21713,Tomberries
21714,Tattered book
21715,Note
21716,Carved gem
21718,Traiborn note
21719,Jonas mask
21722,Diving helmet
21724,Brittle key
21726,Granite dust
21728,Granite cannonball
21730,Black tourmaline core
21733,Guardian boots
21736,Granite gloves
21741,Granite ring
21742,Granite hammer
21745,Jar of stone
21748,Noon
21750,Midnight
21752,Granite ring (i)
21754,Rock thrownhammer
21756,Varlamore envoy
21758,Royal accord of twill
21759,Hosidius favour certificate
21760,Kharedst's memoirs
21762,Lunch by the lancalliums
21764,The fisher's flute
21766,History and hearsay
21768,Jewellery of jubilation
21770,A dark disposition
21772,Secret page
21774,Letter
21775,Piscarilius favour certificate
21776,Imbued saradomin max cape
21778,Imbued saradomin max hood
21780,Imbued zamorak max cape
21782,Imbued zamorak max hood
21784,Imbued guthix max cape
21786,Imbued guthix max hood
21791,Imbued saradomin cape
21793,Imbued guthix cape
21795,Imbued zamorak cape
21797,Justiciar's hand
21798,Ent's roots
21799,Demon's heart
21800,Enchanted symbol
21802,Revenant cave teleport
21804,Ancient crystal
21807,Ancient emblem
21810,Ancient totem
21813,Ancient statuette
21816,Bracelet of ethereum
21817,Bracelet of ethereum (uncharged)
21820,Revenant ether
21837,Ogre artefact
21838,Shaman mask
21847,Snow imp costume head
21849,Snow imp costume body
21851,Snow imp costume legs
21853,Snow imp costume tail
21855,Snow imp costume gloves
21857,Snow imp costume feet
21859,Wise old man's santa hat
21880,Wrath rune
21882,Dragon armour set (lg)
21885,Dragon armour set (sk)
21888,Turquoise slayer helmet
21890,Turquoise slayer helmet (i)
21892,Dragon platebody
21895,Dragon kiteshield
21898,Assembler max cape
21900,Assembler max hood
21902,Dragon crossbow
21905,Dragon bolts
21909,Vorkath's stuffed head
21914,Ava's assembler (broken)
21916,Assembler max cape (broken)
21918,Dragon limbs
21921,Dragon crossbow (u)
21924,Dragon bolts (p)
21926,Dragon bolts (p+)
21928,Dragon bolts (p++)
21930,Dragon bolts (unf)
21932,Opal dragon bolts (e)
21934,Jade dragon bolts (e)
21936,Pearl dragon bolts (e)
21938,Topaz dragon bolts (e)
21940,Sapphire dragon bolts (e)
21942,Emerald dragon bolts (e)
21944,Ruby dragon bolts (e)
21946,Diamond dragon bolts (e)
21948,Dragonstone dragon bolts (e)
21950,Onyx dragon bolts (e)
21952,Magic stock
21955,Opal dragon bolts
21957,Jade dragon bolts
21959,Pearl dragon bolts
21961,Topaz dragon bolts
21963,Sapphire dragon bolts
21965,Emerald dragon bolts
21967,Ruby dragon bolts
21969,Diamond dragon bolts
21971,Dragonstone dragon bolts
21973,Onyx dragon bolts
21975,Crushed superior dragon bones
21978,Super antifire potion(4)
21981,Super antifire potion(3)
21984,Super antifire potion(2)
21987,Super antifire potion(1)
21992,Vorki
21994,Super antifire mix(2)
21997,Super antifire mix(1)
22002,Dragonfire ward
22006,Skeletal visage
22033,Aivas' diary
22035,Varrock census records
22037,Malumac's journal
22039,Ablenkian's escape
22041,Imcandoria's fall
22043,Imafore's betrayal
22045,Lutwidge and the moonfly
22047,Serafina
22049,The weeping
22051,Old notes
22079,Inert locator orb
22081,Locator orb
22084,Camorra bust
22085,Tristan bust
22086,Aivas bust
22087,Dragon key
22088,Dragon key piece
22089,Dragon key piece
22090,Dragon key piece
22091,Dragon key piece
22093,Ancient key
22094,Water container
22097,Dragon metal shard
22100,Dragon metal slice
22103,Dragon metal lump
22106,Jar of decay
22109,Ava's assembler
22111,Dragonbone necklace
22114,Mythical cape
22116,Bonemeal
22118,Wrath talisman
22121,Wrath tiara
22124,Superior dragon bones
22127,Adamant kiteshield
22129,Adamant kiteshield
22131,Adamant kiteshield
22133,Adamant kiteshield
22135,Adamant kiteshield
22137,Adamant kiteshield
22139,Adamant kiteshield
22141,Adamant kiteshield
22143,Adamant kiteshield
22145,Adamant kiteshield
22147,Adamant kiteshield
22149,Adamant kiteshield
22151,Adamant kiteshield
22153,Adamant kiteshield
22155,Adamant kiteshield
22157,Adamant kiteshield
22159,Adamant heraldic helm
22161,Adamant heraldic helm
22163,Adamant heraldic helm
22165,Adamant heraldic helm
22167,Adamant heraldic helm
22169,Adamant heraldic helm
22171,Adamant heraldic helm
22173,Adamant heraldic helm
22175,Adamant heraldic helm
22177,Adamant heraldic helm
22179,Adamant heraldic helm
22181,Adamant heraldic helm
22183,Adamant heraldic helm
22185,Adamant heraldic helm
22187,Adamant heraldic helm
22189,Adamant heraldic helm
22191,Useful rock
22192,Maple bird house
22195,Mahogany bird house
22198,Yew bird house
22201,Magic bird house
22204,Redwood bird house
22207,Glistening tear
22209,Extended super antifire(4)
22212,Extended super antifire(3)
22215,Extended super antifire(2)
22218,Extended super antifire(1)
22221,Extended super antifire mix(2)
22224,Extended super antifire mix(1)
22227,Bullet arrow
22228,Field arrow
22229,Blunt arrow
22230,Barbed arrow
22231,Dragon boots ornament kit
22234,Dragon boots (g)
22236,Dragon platebody ornament kit
22239,Dragon kiteshield ornament kit
22242,Dragon platebody (g)
22244,Dragon kiteshield (g)
22246,Anguish ornament kit
22249,Necklace of anguish (or)
22251,Oak shield
22254,Willow shield
22257,Maple shield
22260,Yew shield
22263,Magic shield
22266,Redwood shield
22269,Hard leather shield
22272,Snakeskin shield
22275,Green d'hide shield
22278,Blue d'hide shield
22281,Red d'hide shield
22284,Black d'hide shield
22287,Leather shields flyer
22288,Trident of the seas (e)
22290,Uncharged trident (e)
22292,Trident of the swamp (e)
22294,Uncharged toxic trident (e)
22296,Staff of light
22299,Ancient medallion
22302,Ancient effigy
22305,Ancient relic
22316,Prop sword
22318,Pet corporeal critter
22319,Tzrek-zuk
22320,Champion's lamp
22322,Avernic defender
22323,Sanguinesti staff
22324,Ghrazi rapier
22325,Scythe of vitur
22326,Justiciar faceguard
22327,Justiciar chestguard
22328,Justiciar legguards
22331,Starter sword
22333,Starter bow
22335,Starter staff
22351,Eggshell platebody
22353,Eggshell platelegs
22355,Holy handegg
22358,Peaceful handegg
22361,Chaotic handegg
22364,Oculus orb
22365,Shayzien favour certificate
22367,Kourend favour certificate
22368,Bryophyta's staff (uncharged)
22370,Bryophyta's staff
22372,Bryophyta's essence
22374,Mossy key
22376,Puppadile
22378,Tektiny
22380,Vanguard
22382,Vasa minirio
22384,Vespina
22386,Metamorphic dust
22388,Xeric's guard
22390,Xeric's warrior
22392,Xeric's sentinel
22394,Xeric's general
22396,Xeric's champion
22398,Ivandis flail
22400,Drakan's medallion
22402,Mysterious herb
22403,Mysterious meat
22404,Mysterious crushed meat
22405,Vial of blood
22407,Blood potion
22409,Potion
22411,Old diary
22413,Flaygian's notes
22414,Chain
22415,Tome of experience
22416,The turncloak
22418,Explosive discovery
22420,Bloody grimoire
22424,Buried alive
22426,Deed
22430,Bloody bracer
22433,Emerald sickle (b)
22435,Enchanted emerald sickle (b)
22438,Justiciar armour set
22441,Avernic defender (broken)
22443,Cadantine blood potion (unf)
22449,Battlemage potion(4)
22452,Battlemage potion(3)
22455,Battlemage potion(2)
22458,Battlemage potion(1)
22461,Bastion potion(4)
22464,Bastion potion(3)
22467,Bastion potion(2)
22470,Bastion potion(1)
22473,Lil' zik
22475,Message
22477,Avernic defender hilt
22481,Sanguinesti staff (uncharged)
22494,Sinhaza shroud tier 1
22496,Sinhaza shroud tier 2
22498,Sinhaza shroud tier 3
22500,Sinhaza shroud tier 4
22502,Sinhaza shroud tier 5
22504,Serafina's diary
22506,The butcher
22508,Arachnids of vampyrium
22510,The shadow realm
22512,The wild hunt
22514,Verzik vitur - patient record
22517,Verzik's crystal shard
22542,Viggora's chainmace (u)
22545,Viggora's chainmace
22547,Craw's bow (u)
22550,Craw's bow
22552,Thammaron's sceptre (u)
22555,Thammaron's sceptre
22557,Amulet of avarice
22589,Reduced cadava potion
22590,Goat dung
22591,Weiss fire notes
22593,Te salt
22595,Efh salt
22597,Urt salt
22599,Icy basalt
22601,Stony basalt
22603,Basalt
22610,Vesta's spear
22613,Vesta's longsword
22616,Vesta's chainbody
22619,Vesta's plateskirt
22622,Statius's warhammer
22625,Statius's full helm
22628,Statius's platebody
22631,Statius's platelegs
22634,Morrigan's throwing axe
22636,Morrigan's javelin
22638,Morrigan's coif
22641,Morrigan's leather body
22644,Morrigan's leather chaps
22647,Zuriel's staff
22650,Zuriel's hood
22653,Zuriel's robe top
22656,Zuriel's robe bottom
22660,Empty bucket pack
22663,Pet smoke devil
22672,Kq head (tattered)
22673,Stuffed kq head (tattered)
22675,Scroll sack
22684,Eek
22689,Clown mask
22692,Clown bow tie
22695,Clown gown
22698,Clown trousers
22701,Clown shoes
22710,Curator's medallion
22711,Collection log
22713,Star-face
22715,Tree top
22717,Tree skirt
22719,Candy cane
22731,Dragon hasta
22734,Dragon hasta(p)
22737,Dragon hasta(p+)
22740,Dragon hasta(p++)
22743,Dragon hasta(kp)
22746,Ikkle hydra
22748,Ikkle hydra
22750,Ikkle hydra
22752,Ikkle hydra
22754,Bonemeal
22756,Bonemeal
22758,Bonemeal
22760,Lovakengj favour certificate
22761,Dinh's hammer
22762,Generator crank
22763,8-gallon jug
22764,5-gallon jug
22765,Energy disk (level 4)
22766,Energy disk (level 3)
22767,Energy disk (level 2)
22768,Energy disk (level 1)
22775,Ancient letter
22777,Arceuus favour certificate
22780,Wyrm bones
22783,Drake bones
22786,Hydra bones
22788,Hydra bones
22789,Uncooked dragonfruit pie
22792,Half a dragonfruit pie
22795,Dragonfruit pie
22804,Dragon knife
22806,Dragon knife(p)
22808,Dragon knife(p+)
22810,Dragon knife(p++)
22818,Fish chunks
22820,Molch pearl
22826,Bluegill
22829,Common tench
22832,Mottled eel
22835,Greater siren
22838,Fish sack
22840,Golden tench
22842,Pearl barbarian rod
22844,Pearl fly fishing rod
22846,Pearl fishing rod
22848,Celastrus seedling
22850,Redwood seedling
22852,Celastrus seedling (w)
22854,Redwood seedling (w)
22856,Celastrus sapling
22859,Redwood sapling
22862,Dragonfruit seedling
22864,Dragonfruit seedling (w)
22866,Dragonfruit sapling
22869,Celastrus seed
22871,Redwood tree seed
22873,Potato cactus seed
22875,Hespori seed
22877,Dragonfruit tree seed
22879,Snape grass seed
22881,Attas seed
22883,Iasor seed
22885,Kronos seed
22887,White lily seed
22929,Dragonfruit
22932,White lily
22935,Celastrus bark
22941,Rada's blessing 1
22943,Rada's blessing 2
22945,Rada's blessing 3
22947,Rada's blessing 4
22949,Battlefront teleport
22951,Boots of brimstone
22954,Devout boots
22957,Drake's claw
22960,Drake's tooth
22963,Broken dragon hasta
22966,Hydra's claw
22969,Hydra's heart
22971,Hydra's fang
22973,Hydra's eye
22975,Brimstone ring
22978,Dragon hunter lance
22981,Ferocious gloves
22983,Hydra leather
22985,Hydra leather
22986,Bonecrusher necklace
22988,Hydra tail
22991,Stone tablet
22993,Seed pack
22994,Bottomless compost bucket
22997,Bottomless compost bucket
22999,Bottled dragonbreath (unpowered)
23002,Bottled dragonbreath
23007,Tatty note
23009,Gielinor's flora - flowers
23011,Gielinor's flora - bushes
23013,Gielinor's flora - hops
23015,Gielinor's flora - allotments
23017,Gielinor's flora - herbs
23019,Gielinor's flora - trees
23021,Gielinor's flora - fruit
23037,Boots of stone
23042,Hydra
23047,Mystic hat (dusk)
23050,Mystic robe top (dusk)
23053,Mystic robe bottom (dusk)
23056,Mystic gloves (dusk)
23059,Mystic boots (dusk)
23064,Jar of chemicals
23067,Treasure scroll
23069,Mysterious orb
23073,Hydra slayer helmet
23075,Hydra slayer helmet (i)
23077,Alchemical hydra heads
23079,Stuffed hydra heads
23083,Brimstone key
23091,Ornate gloves
23093,Ornate boots
23095,Ornate legs
23097,Ornate top
23099,Ornate cape
23101,Ornate helm
23108,Birthday cake
23110,Mystic set (light)
23113,Mystic set (blue)
23116,Mystic set (dark)
23119,Mystic set (dusk)
23122,Oily pearl fishing rod
23124,Gilded dragonhide set
23127,Clue nest (beginner)
23129,Clue bottle (beginner)
23181,Clue scroll (hard)
23182,Clue scroll (beginner)
23184,Mimic
23185,Ring of 3rd age
23188,Guthix d'hide shield
23191,Saradomin d'hide shield
23194,Zamorak d'hide shield
23197,Ancient d'hide shield
23200,Armadyl d'hide shield
23203,Bandos d'hide shield
23206,Dual sai
